age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
24,Private,414.78548672777833,Assoc,12,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
28,Private,503.799563318588,College,9,No spouse,Other-service,Other,White,Female,0.0,0.0,35,United-States,0
28,Private,257.8235830951079,College,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,0
60,Private,237.1666081049354,College,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2.251199846126711,70,United-States,1
42,Gov,521.0767697758172,College,10,Married-civ-spouse,Protective-serv,Husband,Other,Male,0.0,0.0,40,United-States,1
48,Private,515.067956681446,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
37,Private,417.50209580312287,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
32,Private,443.10495370735816,Doctorate,16,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,40,United-States,1
55,Private,472.8572723348981,College,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,2.7024461054414273,0.0,40,Puerto-Rico,1
30,Private,387.023255115245,College,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,0
68,Private,353.1090483122742,School,4,No spouse,Machine-op-inspct,Other,White,Female,0.0,0.0,10,United-States,0
45,Private,223.9709802630689,College,9,No spouse,Other-service,Other,White,Female,0.0,0.0,30,United-States,0
26,Private,419.27198809364785,College,9,No spouse,Handlers-cleaners,Other,White,Female,0.0,0.0,40,United-States,0
22,Private,467.1348841608813,College,10,Never-married,Exec-managerial,Other,White,Female,0.0,0.0,40,United-States,0
22,Private,407.8860134890629,College,10,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
36,Private,411.6661268552466,College,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2.686858981072369,0.0,40,United-States,1
52,Private,380.8949986544848,School,4,Never-married,Machine-op-inspct,Other,Black,Female,0.0,0.0,40,United-States,0
68,Private,463.16411778115975,Doctorate,15,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,16,United-States,0
26,Gov,535.9412281211439,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0.0,0.0,40,United-States,1
52,Private,448.6758295250592,Bachelors,13,No spouse,Exec-managerial,Other,White,Male,0.0,0.0,40,United-States,0
46,Private,444.7875897549301,College,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,2.2810634390212234,50,United-States,0
53,Private,397.8617850460132,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,2.686858981072369,0.0,40,United-States,1
17,Private,356.88373456911705,School,7,Never-married,Sales,Other,White,Female,0.0,0.0,8,United-States,0
29,Private,451.32804034316325,Bachelors,13,Married-civ-spouse,Prof-specialty,Other,White,Male,0.0,0.0,75,United-States,0
41,Private,410.7675741827731,College,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,1
45,Private,406.4873921784045,College,10,No spouse,Tech-support,Other,Black,Female,0.0,0.0,40,Trinadad&Tobago,0
57,Private,419.45440753435884,College,10,No spouse,Exec-managerial,Other,White,Female,0.0,0.0,50,United-States,1
30,Federal-gov,597.234459822941,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,30,Japan,0
46,Private,364.5709807431195,College,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45,United-States,1
45,Private,432.6961982731071,Assoc,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,0
59,Private,504.7425086120645,College,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
40,Private,450.0722164275418,Assoc,12,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,52,United-States,0
38,Gov,322.37400639629743,College,9,No spouse,Other-service,Other,White,Female,2.3315351909614064,0.0,20,United-States,0
22,Private,334.90894284864953,College,10,Never-married,Exec-managerial,Other,White,Female,0.0,0.0,40,United-States,0
59,Private,265.74988240825246,School,4,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,85,United-States,0
36,Private,320.51365025533624,College,10,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
40,Private,747.6255747364452,School,4,Never-married,Farming-fishing,Other,White,Male,0.0,0.0,40,United-States,0
18,Private,506.9191256995538,School,6,Never-married,Sales,Other,Black,Female,0.0,0.0,40,United-States,0
62,Private,380.24071323307817,College,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,0
63,Private,320.0187494507158,College,9,No spouse,Sales,Other,White,Female,0.0,0.0,40,United-States,0
29,Private,399.73491216054674,Masters,14,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,80,United-States,0
27,Private,236.0995552727705,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0.0,0.0,45,United-States,1
47,Gov,384.9298637414354,Doctorate,16,No spouse,Prof-specialty,Other,White,Male,0.0,0.0,50,France,1
20,Gov,520.9165000266357,College,9,Never-married,Adm-clerical,Other,White,Male,0.0,0.0,40,United-States,0
48,Private,313.8853293800142,Assoc,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,0
29,Private,522.4107579290458,College,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,30,Mexico,0
22,Private,569.6007373590733,College,9,Never-married,Tech-support,Other,White,Female,0.0,0.0,40,United-States,0
42,Private,394.29557441087263,Assoc,12,No spouse,Tech-support,Other,White,Female,0.0,0.0,24,United-States,0
36,Private,320.85043244477635,Assoc,11,No spouse,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
60,Private,540.2814081568974,School,6,No spouse,Other-service,Other,Black,Female,0.0,0.0,40,United-States,0
41,Federal-gov,431.97337880938915,College,9,No spouse,Exec-managerial,Other,Black,Female,0.0,0.0,40,United-States,0
43,Private,415.2119940464148,College,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,1
33,Private,439.64189973204327,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,38,United-States,1
34,Private,419.81424463683936,School,4,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40,United-States,0
32,Private,343.18945205236133,College,9,Never-married,Transport-moving,Other,White,Female,0.0,0.0,35,United-States,0
22,Private,186.05375567292373,College,10,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,20,United-States,0
52,Private,411.3173956933988,School,5,No spouse,Other-service,Other,White,Female,0.0,0.0,25,Puerto-Rico,0
27,Private,425.1564417952526,Assoc,12,Never-married,Sales,Other,White,Male,0.0,0.0,40,United-States,0
60,Gov,376.3469144286957,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
41,Private,411.12406886486224,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,2.7024461054414273,0.0,40,United-States,1
34,Private,318.22319211521966,Bachelors,13,Never-married,Sales,Other,White,Male,0.0,0.0,62,United-States,0
30,Private,405.20365250081346,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
35,Private,377.2028631916783,College,10,No spouse,Other-service,Other,White,Female,0.0,0.0,25,United-States,0
39,Federal-gov,322.4655020308374,Bachelors,13,No spouse,Exec-managerial,Other,Black,Female,0.0,0.0,40,United-States,0
64,Private,433.1293109453573,College,10,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
17,Private,190.3102729754755,School,7,Never-married,Farming-fishing,Other,White,Male,0.0,0.0,20,United-States,0
29,Gov,326.08894492147385,Masters,14,Never-married,Exec-managerial,Other,White,Male,0.0,0.0,40,United-States,0
37,Gov,499.39162988580415,Assoc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,1
43,Private,332.1972305724417,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45,United-States,0
30,Private,343.4297599218798,College,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,25,United-States,0
17,Private,404.76659941255036,School,6,Never-married,Sales,Other,White,Female,0.0,0.0,12,United-States,0
29,Private,381.5651975744119,College,9,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,Guatemala,0
24,Private,329.38579204331205,College,10,Never-married,Adm-clerical,Other,White,Male,0.0,0.0,40,India,0
27,Private,460.47909833129233,Bachelors,13,Never-married,Sales,Other,White,Male,0.0,0.0,50,United-States,0
69,Self-emp-inc,427.1428332537022,Bachelors,13,No spouse,Exec-managerial,Other,White,Male,0.0,0.0,40,United-States,0
30,Private,352.1647341799005,College,9,No spouse,Adm-clerical,Other,White,Male,0.0,0.0,40,United-States,0
29,Private,446.22415891567323,College,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,Puerto-Rico,0
17,Private,379.62349769212125,School,6,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,40,United-States,0
61,Private,327.7773634648982,School,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,2.277862225334033,40,United-States,0
70,Private,636.6804536029043,School,4,No spouse,Other-service,Other,Black,Female,0.0,0.0,38,United-States,0
32,Private,419.35188088286907,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,2.3139646691309244,40,United-States,1
21,Private,512.0947178013067,College,9,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,40,United-States,0
27,Private,648.1157304062292,College,9,Never-married,Craft-repair,Other,White,Male,2.7687464916527307,0.0,50,United-States,1
27,Private,294.4163718273833,Bachelors,13,Never-married,Other-service,Other,White,Female,0.0,0.0,40,United-States,0
19,Private,432.62108131712677,College,10,Never-married,Sales,Other,White,Female,0.0,0.0,25,United-States,0
44,Gov,831.8070689769353,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,60,United-States,1
36,Private,468.4901279642934,College,10,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
45,Private,446.15916442453585,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,2.686858981072369,0.0,50,United-States,1
29,Private,438.1894567421722,Bachelors,13,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,60,Poland,0
34,Federal-gov,647.8356273006294,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,2.686858981072369,0.0,54,United-States,1
28,Gov,596.7319331156998,Bachelors,13,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,50,United-States,0
34,Private,827.0519935288228,School,3,Never-married,Handlers-cleaners,Other,White,Male,0.0,0.0,40,El-Salvador,0
18,Private,192.04686927935066,College,9,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,20,United-States,0
39,Private,450.75492232475955,College,10,No spouse,Farming-fishing,Other,White,Female,0.0,0.0,45,United-States,0
34,Private,428.73185092782643,College,10,Never-married,Handlers-cleaners,Other,White,Male,0.0,0.0,40,United-States,0
35,Gov,322.4375908606191,Masters,14,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,41,United-States,0
24,Private,551.907600962335,College,9,Never-married,Handlers-cleaners,Other,White,Male,0.0,0.0,40,United-States,0
41,Private,239.234194880247,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,70,United-States,0
50,Gov,537.7796946705965,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2.3139646691309244,45,United-States,1
68,Private,473.30645463589445,College,10,No spouse,Exec-managerial,Other,White,Male,0.0,0.0,30,United-States,0
35,Private,517.6543248153154,School,7,Never-married,Machine-op-inspct,Other,White,Male,0.0,0.0,50,United-States,0
47,Private,463.4652090502587,Assoc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,0
43,Gov,491.4549826789835,Masters,14,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
35,Private,444.2578080349292,College,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40,United-States,0
34,Private,544.7237832149428,College,10,Never-married,Exec-managerial,Other,White,Female,0.0,0.0,17,United-States,0
26,Private,369.088065371938,College,9,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
50,Private,201.5514822570154,College,10,No spouse,Sales,Other,White,Female,0.0,0.0,40,United-States,0
22,Private,514.659110479937,College,9,Never-married,Craft-repair,Other,White,Female,0.0,0.0,40,United-States,0
20,Private,335.92707541965115,College,9,Never-married,Farming-fishing,Other,Asian-Pac-Islander,Male,0.0,0.0,40,United-States,0
18,Private,485.8909342640589,College,9,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
52,Private,298.3756022197525,College,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,United-States,0
71,Gov,458.9912853203206,College,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,28,United-States,0
55,Private,245.34261757794954,College,9,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
17,Private,464.9053667145605,School,7,Never-married,Sales,Other,White,Female,0.0,0.0,8,United-States,0
36,Private,373.8221502265482,College,10,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
25,Private,179.655225362359,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,0
39,Gov,650.8494449563585,School,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2.3065713068213745,40,Nicaragua,1
27,Private,546.6909547450003,Bachelors,13,Never-married,Other-service,Other,Asian-Pac-Islander,Male,0.0,0.0,40,Philippines,0
42,Private,564.1409398368461,College,9,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
22,Private,589.802509319857,College,9,No spouse,Sales,Other,White,Male,0.0,2.288100507367764,40,United-States,0
57,Private,528.8062026867688,Assoc,11,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,1
34,Private,636.6993010833293,College,10,Never-married,Craft-repair,Other,Black,Male,0.0,0.0,28,United-States,0
31,Private,545.1495207738882,Masters,14,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,60,United-States,0
24,Private,427.0152222111057,Bachelors,13,Never-married,Sales,Other,White,Male,0.0,0.0,40,United-States,0
41,Private,478.6940567836622,College,9,Never-married,Other-service,Other,Black,Male,0.0,0.0,60,Jamaica,0
30,Private,435.45378629654834,College,10,No spouse,Prof-specialty,Other,White,Female,2.667969105544465,0.0,40,England,0
17,Private,643.0839758538538,School,7,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,32,United-States,0
26,Self-emp-inc,496.0090724976711,College,9,No spouse,Sales,Other,White,Female,0.0,0.0,20,Honduras,0
32,Private,625.2975291811091,School,2,Never-married,Farming-fishing,Other,Other,Male,0.0,0.0,50,Mexico,0
55,Private,319.4651780711006,School,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,0
19,Private,497.2906594739137,School,8,No spouse,Other-service,Other,Other,Female,0.0,0.0,20,United-States,0
28,Private,374.31003192540805,Masters,14,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,50,United-States,0
55,Private,465.769256177348,College,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,2.4235983401426155,0.0,40,United-States,0
49,Private,285.7516404152389,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,1
23,Private,421.3383438520639,Bachelors,13,Never-married,Exec-managerial,Other,White,Male,0.0,0.0,40,United-States,0
43,Private,254.2262771626883,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
40,Private,331.7046879379307,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
41,Private,451.3989366403071,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
23,Private,404.80859674666,College,10,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
59,Federal-gov,342.4894158948565,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2.311929867334273,40,United-States,1
20,Private,225.05110530721683,College,9,Never-married,Handlers-cleaners,Other,White,Male,0.0,0.0,35,United-States,0
21,Private,408.06494581132546,College,9,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
28,Private,416.89327171351664,Bachelors,13,No spouse,Prof-specialty,Other,Asian-Pac-Islander,Female,0.0,0.0,10,Taiwan,0
44,Self-emp-inc,426.33554859992614,College,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,0
31,Private,583.8492956234511,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48,United-States,0
50,Private,338.7595017117601,Bachelors,13,Never-married,Craft-repair,Other,White,Male,2.5409916002907966,0.0,45,United-States,0
54,Private,372.62179217002324,College,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45,United-States,1
28,Private,463.69602111728324,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50,United-States,0
34,Private,428.6933636062028,College,9,No spouse,Transport-moving,Other,White,Male,0.0,0.0,40,United-States,0
46,Private,523.0955935581947,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
